feature,importance_gain_mean,importance_gain_std,selected_in_n_folds
cos_elem_2465,1.5083235919475555,2.954797556238792,2
euc_elem_1407,1.5079214096069335,3.015842819213867,1
cos_elem_3323,1.5072841972112656,2.1601471075919316,2
cos_elem_988,1.5069999903440476,1.975446115121747,2
euc_elem_1212,1.505684445798397,3.0113688915967938,1
euc_elem_871,1.5049160063266753,2.003527956170922,2
euc_elem_988,1.5044513821601868,3.0089027643203736,1
euc_elem_69,1.5020451903343202,3.0040903806686408,1
cos_elem_2666,1.5016552031040191,3.0033104062080382,1
euc_elem_1622,1.5006037712097169,3.0012075424194338,1
cos_elem_1415,1.4990923821926116,2.998184764385223,1
cos_elem_1462,1.4990810036659241,2.9981620073318482,1
euc_elem_1479,1.4983748018741607,2.996749603748322,1
euc_elem_853,1.4969328045845032,2.4479150723181973,2
cos_elem_2997,1.4958959817886353,2.9917919635772705,1
cos_elem_1637,1.4915769934654235,2.983153986930847,1
euc_elem_541,1.4904921293258666,2.9809842586517328,1
euc_elem_416,1.4878687977790832,2.975737595558166,1
euc_elem_667,1.485272216796875,2.146780520396795,2
cos_elem_1942,1.4849911771714688,2.969982354342937,1
cos_elem_915,1.4789939880371095,2.957987976074219,1
cos_elem_385,1.4781922221183776,2.9563844442367553,1
cos_elem_2537,1.477679228782654,2.955358457565308,1
euc_elem_2275,1.4774042248725892,2.9548084497451783,1
euc_elem_1897,1.4742765992879867,2.9485531985759734,1
euc_elem_1112,1.4677750170230865,2.935550034046173,1
cos_elem_2508,1.4664100289344788,2.932820057868957,1
euc_elem_1766,1.4637252390384674,2.927450478076935,1
cos_elem_1275,1.4629880160093307,2.5717976052121694,2
cos_elem_2269,1.461001992225647,2.922003984451294,1
euc_elem_3269,1.459932416677475,2.91986483335495,1
cos_elem_1474,1.458365797996521,2.2403956642461984,2
euc_elem_205,1.4566736340522766,2.9133472681045536,1
euc_elem_2479,1.4558954179286956,2.911790835857391,1
euc_elem_2625,1.454425001144409,2.2764734266686144,2
euc_elem_2188,1.4518112421035767,2.9036224842071534,1
euc_elem_3064,1.4501520156860352,2.9003040313720705,1
euc_elem_2878,1.4495554968714714,2.8991109937429433,1
euc_elem_498,1.446473205089569,2.8929464101791385,1
cos_elem_1940,1.4462154239416123,2.892430847883225,1
cos_elem_493,1.445647406578064,2.891294813156128,1
euc_elem_1229,1.4437579870224,2.8875159740448,1
euc_elem_1664,1.4421639919281006,2.8843279838562013,1
euc_elem_3237,1.4415565967559814,1.7925545592684067,2
euc_elem_1513,1.4411862015724182,2.8823724031448363,1
euc_elem_1238,1.438134002685547,2.8762680053710943,1
euc_elem_2887,1.4374827980995177,2.8749655961990355,1
euc_elem_192,1.4338970065116883,2.8677940130233766,1
euc_elem_2110,1.4330195844173432,2.8660391688346865,1
cos_elem_2872,1.4242600202560425,2.848520040512085,1
euc_elem_1955,1.4220353841781617,2.8440707683563238,1
euc_elem_339,1.420693826675415,2.84138765335083,1
euc_elem_172,1.4206658184528351,2.8413316369056703,1
cos_elem_114,1.4178673952817917,2.8357347905635835,1
cos_elem_1527,1.4164067924022674,2.8328135848045353,1
cos_elem_1164,1.4162658095359801,2.8325316190719603,1
euc_elem_463,1.4161399841308593,2.832279968261718,1
cos_elem_2533,1.4141486048698426,2.8282972097396852,1
euc_elem_2059,1.4130443930625916,2.826088786125183,1
euc_elem_2558,1.410048598051071,2.820097196102142,1
euc_elem_2260,1.4093624234199524,2.8187248468399044,1
euc_elem_1240,1.4091892302036286,2.818378460407257,1
cos_elem_1593,1.405995988845825,2.81199197769165,1
cos_elem_1312,1.4053385972976684,2.810677194595337,1
euc_elem_3201,1.4041464269161223,1.7211581700581857,2
euc_elem_2894,1.4041178107261658,2.2448827203533406,2
cos_elem_2234,1.401510190963745,2.80302038192749,1
euc_elem_1741,1.3985131859779358,1.7465642913591257,2
cos_elem_2427,1.3973114013671875,2.794622802734375,1
euc_elem_977,1.3967694163322448,2.7935388326644897,1
cos_elem_2706,1.3957839965820313,2.7915679931640627,1
cos_elem_1532,1.394467008113861,2.788934016227722,1
euc_elem_1486,1.3874686002731322,2.7749372005462645,1
euc_elem_2056,1.3866652131080628,1.7051895249171123,2
cos_elem_2486,1.3864337980747223,2.7728675961494447,1
euc_elem_2643,1.38625825047493,2.77251650094986,1
euc_elem_338,1.384060025215149,2.768120050430298,1
cos_elem_966,1.3838361918926239,2.7676723837852477,1
cos_elem_2910,1.3836460024118424,2.767292004823685,1
cos_elem_798,1.3832351803779601,2.7664703607559207,1
cos_elem_2088,1.3806973814964294,1.9780939786937524,2
euc_elem_1394,1.3783534049987793,1.8273314898892692,2
cos_elem_979,1.3778143882751466,2.755628776550293,1
cos_elem_1970,1.3770139873027802,2.754027974605561,1
euc_elem_2107,1.376869022846222,2.7537380456924434,1
euc_elem_640,1.376651978492737,2.753303956985474,1
cos_elem_1925,1.3754271924495698,1.917313112443176,2
cos_elem_675,1.3694261968135835,2.738852393627167,1
cos_elem_1421,1.3673101842403412,2.734620368480682,1
euc_elem_765,1.3656967997550964,2.731393599510193,1
cos_elem_806,1.364896023273468,2.7297920465469363,1
cos_elem_2388,1.362244388461113,2.0182901177273798,2
cos_elem_49,1.3621082127094268,2.6474211946898425,2
euc_elem_1694,1.3613783955574035,2.4355522694032223,2
cos_elem_161,1.3603890180587768,2.7207780361175535,1
cos_elem_2210,1.3570957474410534,2.7141914948821073,1
euc_elem_142,1.3565732002258302,2.7131464004516603,1
cos_elem_424,1.3535459756851196,2.707091951370239,1
euc_elem_2335,1.353052592277527,1.7228569930714972,2
euc_elem_3128,1.3519569754600524,2.703913950920105,1
cos_elem_1553,1.3514882147312164,2.7029764294624328,1
euc_elem_1007,1.3469295740127563,2.693859148025512,1
euc_elem_448,1.3445849895477295,2.689169979095459,1
euc_elem_949,1.3440766036510468,2.6881532073020935,1
euc_elem_3024,1.3430393993854524,2.6860787987709047,1
euc_elem_1963,1.3429400086402894,1.6486374024442332,2
cos_elem_1066,1.341497004032135,2.68299400806427,1
cos_elem_431,1.3405216172337533,2.6810432344675066,1
cos_elem_2020,1.338781577348709,2.677563154697418,1
euc_elem_778,1.3386749625205994,2.6773499250411987,1
euc_elem_598,1.3379820108413696,2.675964021682739,1
euc_elem_1405,1.3374300062656403,2.6748600125312803,1
euc_elem_1948,1.336817628145218,2.673635256290436,1
cos_elem_3188,1.3359339714050293,2.6718679428100587,1
cos_elem_769,1.3280198216438293,2.6560396432876585,1
cos_elem_912,1.3262099981307984,2.652419996261597,1
euc_elem_212,1.3235679864883423,2.6471359729766846,1
euc_elem_2813,1.3216243922710418,2.6432487845420836,1
euc_elem_947,1.3198750138282775,2.639750027656555,1
cos_elem_2801,1.3183889865875245,2.6367779731750485,1
euc_elem_1680,1.3135560035705567,2.6271120071411134,1
euc_elem_1734,1.3105431914329528,2.6210863828659057,1
euc_elem_2113,1.3076855897903443,2.6153711795806887,1
euc_elem_2118,1.306695994734764,2.613391989469528,1
cos_elem_223,1.3056839942932128,2.6113679885864256,1
euc_elem_2011,1.3050669938325883,2.6101339876651766,1
cos_elem_128,1.305008977651596,2.610017955303192,1
cos_elem_1343,1.3036792039871217,2.6073584079742433,1
cos_elem_3169,1.3035780191421509,2.6071560382843018,1
euc_elem_2060,1.3035319805145265,2.607063961029053,1
cos_elem_211,1.3024238109588624,2.604847621917725,1
cos_elem_437,1.297925192117691,2.5958503842353826,1
cos_elem_1311,1.2972928285598755,2.594585657119751,1
euc_elem_342,1.2950058102607727,2.5900116205215453,2
euc_elem_1645,1.2933766171336174,2.586753234267235,1
cos_elem_1807,1.2930020093917847,2.5860040187835693,1
euc_elem_3177,1.290287572145462,2.580575144290924,1
cos_elem_3256,1.2879444003105163,2.5758888006210325,1
euc_elem_1020,1.2869766175746917,2.5739532351493835,1
euc_elem_869,1.286288809776306,2.572577619552612,1
euc_elem_2008,1.285114824771881,2.570229649543762,1
cos_elem_200,1.2846609830856324,2.5693219661712647,1
euc_elem_2384,1.284478223323822,2.568956446647644,1
cos_elem_1937,1.284453994035721,2.5689079880714414,1
euc_elem_197,1.282927191257477,2.565854382514954,1
euc_elem_1160,1.281817412376404,2.563634824752808,1
euc_elem_2974,1.2814721822738648,2.5629443645477297,1
cos_elem_2474,1.2809861779212952,2.56197235584259,1
cos_elem_2023,1.2775747895240783,1.3775314297957861,3
euc_elem_649,1.2767832040786744,1.7617745465243,2
euc_elem_3262,1.2752303957939148,2.5504607915878297,1
cos_elem_1497,1.275217592716217,2.550435185432434,1
euc_elem_560,1.2744860172271728,2.5489720344543456,1
euc_elem_475,1.2739889979362489,2.5479779958724977,1
euc_elem_939,1.273691999912262,2.547383999824524,1
euc_elem_3316,1.273577833175659,2.547155666351318,1
euc_elem_1071,1.2733648255467416,2.546729651093483,1
euc_elem_2608,1.2714280366897583,2.5428560733795167,1
cos_elem_3274,1.269159984588623,2.538319969177246,1
euc_elem_407,1.2683319807052613,2.5366639614105226,1
cos_elem_1859,1.2681120038032532,2.5362240076065063,1
euc_elem_2710,1.2660806059837342,2.5321612119674684,1
cos_elem_1300,1.263349986076355,2.52669997215271,1
euc_elem_1881,1.2632959842681886,2.526591968536377,1
cos_elem_2884,1.262744015455246,2.525488030910492,1
euc_elem_2797,1.2591547608375548,2.5183095216751097,1
euc_elem_427,1.2590129971504211,2.5180259943008423,1
euc_elem_1137,1.2573109865188599,2.5146219730377197,1
euc_elem_1540,1.2547120094299316,2.509424018859863,1
euc_elem_1179,1.2545163989067079,2.5090327978134157,1
euc_elem_813,1.2539533913135528,2.5079067826271055,1
euc_elem_2454,1.2533424019813537,2.5066848039627074,1
euc_elem_3307,1.2527640104293822,2.5055280208587645,1
euc_elem_646,1.2524911999702453,2.5049823999404905,1
euc_elem_2721,1.248873233795166,1.6982943571339406,2
cos_elem_677,1.2482266068458556,2.4964532136917112,1
cos_elem_3146,1.2455989837646484,2.4911979675292963,1
euc_elem_2190,1.2449766859412192,2.4899533718824385,1
euc_elem_596,1.2433571934700012,2.4867143869400024,1
euc_elem_2793,1.24333598613739,2.48667197227478,1
cos_elem_2623,1.2401173949241637,2.4802347898483275,1
euc_elem_226,1.2398989856243134,2.479797971248627,1
cos_elem_1149,1.2397598266601562,2.4795196533203123,1
euc_elem_345,1.2377484351396562,2.4754968702793123,1
euc_elem_107,1.2375290036201476,2.4750580072402952,1
cos_elem_1243,1.2374730288982392,2.4749460577964784,1
euc_elem_3136,1.2373379945755005,2.474675989151001,1
cos_elem_1951,1.235597488284111,2.471194976568222,1
cos_elem_3109,1.2345407605171204,2.4690815210342407,1
cos_elem_1020,1.2330320000648498,2.4660640001297,1
cos_elem_2593,1.2321889877319336,2.4643779754638673,1
cos_elem_2106,1.2262959122657775,2.452591824531555,1
euc_elem_2302,1.2262380316853523,2.4524760633707046,1
cos_elem_3030,1.2253664255142211,2.4507328510284423,1
euc_elem_322,1.2251535773277282,2.4503071546554565,1
cos_elem_2907,1.2193309724330903,2.4386619448661806,1
cos_elem_684,1.2141420006752015,2.428284001350403,1
euc_elem_536,1.2104880094528199,2.4209760189056397,1
cos_elem_2197,1.2085389852523805,2.417077970504761,1
cos_elem_685,1.208430814743042,2.416861629486084,1
cos_elem_787,1.2079600095748901,2.4159200191497803,1
euc_elem_1344,1.2076677918434142,2.415335583686829,1
euc_elem_795,1.2041945934295655,2.408389186859131,1
cos_elem_1714,1.2038920402526856,2.407784080505371,1
euc_elem_2193,1.2024005651474,2.4048011302948,1
cos_elem_17,1.2010801121592523,2.4021602243185045,1
cos_elem_1105,1.200312042236328,2.400624084472656,1
cos_elem_3279,1.1988409906625748,1.5284752690918253,2
cos_elem_1476,1.196673223376274,2.3933464467525476,1
cos_elem_2357,1.1954818069934845,2.390963613986969,1
cos_elem_3181,1.1932642102241515,2.386528420448303,1
euc_elem_1634,1.1911021769046783,1.5319725280096985,2
euc_elem_557,1.1904734194278717,2.3809468388557433,1
cos_elem_2350,1.1891690462827682,2.3783380925655364,1
cos_elem_596,1.1878444030880928,2.375688806176185,1
euc_elem_2000,1.1868795871734619,2.3737591743469237,1
euc_elem_1628,1.18649520277977,2.3729904055595403,1
euc_elem_30,1.1828221827745438,2.3656443655490875,1
cos_elem_1771,1.176348215341568,2.352696430683136,1
cos_elem_399,1.1758007913827897,2.3516015827655794,1
euc_elem_1449,1.175471493601799,2.3509429872035983,1
euc_elem_2948,1.174089002609253,2.348178005218506,1
euc_elem_2192,1.1736196041107179,2.3472392082214353,1
euc_elem_1784,1.171303391456604,2.342606782913208,1
euc_elem_1001,1.1699336051940918,1.469717440053111,2
euc_elem_3286,1.1696528196334839,1.5078961408186922,2
cos_elem_1411,1.1694395840168,2.3388791680336,1
cos_elem_1480,1.169423806667328,2.3388476133346563,1
euc_elem_266,1.1666824340820312,2.3333648681640624,1
cos_elem_3062,1.1664485871791839,2.3328971743583677,1
euc_elem_1127,1.1663139700889587,2.3326279401779173,1
euc_elem_405,1.166229996085167,1.5106657248973576,2
cos_elem_633,1.1654645800590515,2.330929160118103,1
euc_elem_1254,1.1637701988220215,2.327540397644043,1
cos_elem_543,1.1627740263938904,1.8851467432152533,2
cos_elem_1775,1.1626774027943612,2.3253548055887228,1
cos_elem_2392,1.162471979856491,2.324943959712982,1
cos_elem_64,1.1615536034107208,2.3231072068214416,2
cos_elem_905,1.1613359928131104,2.322671985626221,1
euc_elem_1309,1.1607666194438935,2.321533238887787,1
euc_elem_1003,1.1600073635578156,2.3200147271156313,1
euc_elem_2708,1.156652021408081,2.313304042816162,1
euc_elem_543,1.1551841914653778,2.3103683829307555,1
cos_elem_31,1.1550297796726228,2.3100595593452455,1
cos_elem_2781,1.1548731684684754,2.309746336936951,1
cos_elem_3287,1.1548139810562135,2.309627962112427,1
cos_elem_3311,1.1542078018188477,2.3084156036376955,1
euc_elem_2377,1.1537799954414367,2.3075599908828734,1
euc_elem_679,1.1534169912338257,2.3068339824676514,1
euc_elem_124,1.1528920173645019,2.3057840347290037,1
cos_elem_2948,1.151223075389862,2.302446150779724,1
cos_elem_3149,1.1494847893714906,2.2989695787429807,1
euc_elem_945,1.1481292009353639,2.2962584018707277,1
euc_elem_1576,1.1457165956497193,2.2914331912994386,1
cos_elem_1279,1.1454588174819946,2.2909176349639893,1
euc_elem_1978,1.1416703760623932,2.2833407521247864,1
euc_elem_3304,1.1416020393371582,2.2832040786743164,1
cos_elem_2514,1.1391760110855103,2.2783520221710205,1
cos_elem_2695,1.138469409942627,2.276938819885254,1
euc_elem_262,1.1368371546268463,2.2736743092536926,1
euc_elem_2808,1.1332364886999131,1.3962007980168587,2
euc_elem_417,1.127327811717987,2.254655623435974,1
cos_elem_3072,1.126229202747345,2.25245840549469,2
euc_elem_2283,1.1252619981765748,2.2505239963531496,1
cos_elem_3215,1.1242396056652069,2.2484792113304133,1
euc_elem_1817,1.122430419921875,2.24486083984375,1
euc_elem_1122,1.1204699993133544,2.240939998626709,1
cos_elem_2458,1.1191659986972808,2.2383319973945617,1
cos_elem_2789,1.1177055954933166,2.2354111909866328,1
cos_elem_1210,1.1151119947433472,2.2302239894866944,1
cos_elem_3313,1.1073508083820343,2.214701616764069,1
euc_elem_2052,1.1068031907081604,2.2136063814163207,1
cos_elem_2186,1.106582772731781,2.2131655454635615,1
euc_elem_2063,1.104825782775879,2.209651565551758,1
cos_elem_1410,1.1027206003665924,2.2054412007331847,1
euc_elem_1010,1.1018825829029084,2.2037651658058164,1
euc_elem_1277,1.1015708029270173,2.2031416058540345,1
cos_elem_1773,1.1011053919792175,2.202210783958435,1
cos_elem_1108,1.1005781948566438,2.201156389713288,1
euc_elem_1917,1.0991342186927795,2.198268437385559,1
cos_elem_1950,1.097703206539154,2.1954064130783078,1
euc_elem_3209,1.0976109862327577,2.1952219724655158,1
cos_elem_1130,1.097111988067627,2.194223976135254,1
cos_elem_2364,1.0966578364372253,2.1933156728744505,1
cos_elem_1988,1.094329398870468,2.1886587977409357,1
euc_elem_2325,1.0941550135612488,2.1883100271224976,1
euc_elem_15,1.0941404223442077,1.3977173282918685,2
euc_elem_927,1.092877984046936,2.185755968093872,1
cos_elem_3205,1.0916443765163422,2.1832887530326843,1
euc_elem_1541,1.0910621881484985,2.182124376296997,1
euc_elem_2776,1.0896018028259278,2.1792036056518556,1
cos_elem_944,1.0886445820331574,2.177289164066315,1
euc_elem_2965,1.0874759674072265,2.1749519348144535,1
euc_elem_2552,1.0866439819335938,2.173287963867188,1
cos_elem_2632,1.0865098059177398,2.1730196118354796,1
cos_elem_1365,1.0860688030719756,2.1721376061439512,1
cos_elem_1734,1.08471360206604,2.16942720413208,1
euc_elem_2394,1.083716806769371,1.4821688422770742,2
cos_elem_1477,1.083081805706024,2.166163611412048,1
euc_elem_2514,1.082689607143402,2.165379214286804,1
cos_elem_1257,1.081152194738388,2.162304389476776,1
euc_elem_42,1.0808922052383423,2.1617844104766846,1
euc_elem_1678,1.0803349763154984,1.276671552549414,3
euc_elem_2094,1.0784311890602112,2.1568623781204224,2
euc_elem_2055,1.0733292043209075,2.146658408641815,1
cos_elem_1097,1.073088026046753,2.146176052093506,1
cos_elem_2472,1.0704077914357186,2.140815582871437,1
euc_elem_1128,1.0667099952697754,2.133419990539551,1
cos_elem_2518,1.0663726031780243,2.1327452063560486,1
cos_elem_1352,1.0650229752063751,2.1300459504127502,1
cos_elem_1625,1.0630201816558837,2.126040363311768,1
cos_elem_876,1.0602563977241517,2.1205127954483034,1
euc_elem_1891,1.0569061994552613,2.1138123989105226,1
cos_elem_3184,1.0551759719848632,2.1103519439697265,1
cos_elem_2605,1.0524080038070678,2.1048160076141356,1
cos_elem_1356,1.0522857904434204,2.104571580886841,1
euc_elem_2783,1.050684207677841,2.101368415355682,1
cos_elem_21,1.0503078371286392,2.1006156742572784,1
cos_elem_3253,1.0484619855880737,2.0969239711761474,1
euc_elem_1941,1.0482800006866455,2.096560001373291,1
euc_elem_1388,1.0473581552505493,2.0947163105010986,1
cos_elem_1947,1.046668404340744,2.0933368086814883,1
euc_elem_906,1.0455060005187988,2.0910120010375977,1
euc_elem_3326,1.0451440215110779,2.0902880430221558,1
euc_elem_116,1.0448024153709412,2.0896048307418824,1
euc_elem_76,1.0422094106674193,2.0844188213348387,1
euc_elem_1844,1.0410426020622254,2.0820852041244513,1
euc_elem_583,1.0366883993148803,2.0733767986297607,1
euc_elem_719,1.0362442016601563,2.0724884033203126,1
euc_elem_1980,1.0349862217903136,2.0699724435806273,1
euc_elem_726,1.0332948088645935,2.066589617729187,1
euc_elem_3173,1.0299690008163451,2.0599380016326903,1
euc_elem_1621,1.0297529876232148,2.0595059752464295,1
euc_elem_3229,1.0265302062034607,2.0530604124069214,1
