feature,importance_split,importance_gain,importance_gain_norm,selected_in_n_folds
euc_elem_206,11.8,82.20122503042221,0.0011349976663107674,5
euc_elem_2576,9.0,81.93196297436953,0.0011312798165447485,4
euc_elem_2627,16.0,81.92504076361656,0.0011311842377617386,5
cos_elem_400,15.4,81.5471612751484,0.001125966647179611,5
euc_elem_1439,36.0,81.03694695234299,0.0011189218365276025,1
cos_elem_482,29.0,80.88338434696198,0.0011168015129110684,5
cos_elem_1519,19.0,80.6414890140295,0.0011134615305900236,3
euc_elem_1183,28.6,79.84702724814414,0.0011024919586655262,5
cos_elem_1398,7.0,78.90035590529442,0.0010894207451343403,3
cos_elem_744,8.4,78.7585313141346,0.0010874624947562917,5
euc_elem_39,15.2,78.71371699273587,0.0010868437186956426,5
euc_elem_1742,25.0,77.7587518170476,0.0010736579876385556,2
cos_elem_2652,21.8,77.05841440856457,0.0010639880426472955,5
cos_elem_783,29.0,76.66982650756836,0.0010586225951053146,5
cos_elem_1183,32.0,76.50174496769905,0.0010563018005498687,5
euc_elem_1386,9.0,76.27080208063126,0.0010531130446915953,3
euc_elem_2717,29.0,75.90474289357662,0.0010480586635326179,5
cos_elem_3121,21.0,75.72922547161579,0.0010456351976505863,5
euc_elem_784,26.6,75.71378747224807,0.0010454220366758152,5
cos_elem_2701,8.333333333333334,75.5795680085818,0.0010435687944889947,3
cos_elem_3036,4.666666666666667,75.43961460888386,0.00104163638068384,3
cos_elem_1106,16.0,74.71803898612659,0.0010316731879504817,3
euc_elem_1822,20.6,74.696118709445,0.0010313705225964158,5
cos_elem_2175,25.4,73.81489135026932,0.0010192029302547756,5
euc_elem_2450,23.0,73.61843179166317,0.0010164903047378215,4
cos_elem_2292,8.5,72.75256259739399,0.0010045347710525,2
euc_elem_1060,18.666666666666668,71.96911919613679,0.00099371733576751,3
cos_elem_2931,18.5,71.91468701139092,0.0009929657605612294,4
euc_elem_1633,25.6,71.90296488553285,0.0009928039067021394,5
cos_elem_892,30.25,71.47740484029055,0.000986927964366166,4
cos_elem_3172,22.2,70.33144142627717,0.0009711050152543816,5
cos_elem_958,20.25,69.9697384685278,0.0009661107829568544,4
euc_elem_436,19.25,69.92561101913452,0.0009655014909169477,4
euc_elem_2093,14.5,69.89259512349963,0.0009650456222302841,4
cos_elem_917,19.0,69.68788370862603,0.0009622190587811054,4
cos_elem_1748,32.0,69.45031940191984,0.0009589388773286943,2
cos_elem_534,18.8,69.25951247215271,0.0009563043007768063,5
cos_elem_1324,11.5,69.23929493501782,0.0009560251460871024,4
euc_elem_1572,16.0,69.16907560825348,0.0009550555891008416,1
cos_elem_3052,13.0,68.91768664121628,0.0009515845229358555,3
cos_elem_654,14.25,68.69482731819153,0.0009485073813062135,4
euc_elem_2360,16.0,68.57792937010527,0.0009468933068416867,4
cos_elem_814,19.4,68.57617860734463,0.0009468691330943144,5
euc_elem_1371,6.666666666666667,68.04402435819308,0.0009395213857744803,3
euc_elem_2736,14.0,67.68927640219529,0.0009346231850233723,3
euc_elem_254,32.0,67.44748555719852,0.0009312846454249043,5
euc_elem_2869,32.25,67.14844947308302,0.0009271556892264024,4
cos_elem_2155,18.4,66.99308978319168,0.000925010552272541,5
euc_elem_2688,8.333333333333334,66.15996808807056,0.0009135071813755089,3
cos_elem_698,21.4,65.75809050202369,0.0009079582358198073,5
cos_elem_2074,17.0,65.63342110812664,0.0009062368567152847,1
euc_elem_1265,16.6,65.58942549526691,0.0009056293850151338,5
euc_elem_3021,10.75,65.559698946774,0.0009052189341592686,4
cos_elem_827,22.4,65.35487550348043,0.0009023908238718864,5
cos_elem_586,7.0,64.69310575723648,0.000893253403871832,1
euc_elem_2958,9.0,64.47560679912567,0.000890250275757994,1
euc_elem_245,32.0,64.22074866294861,0.0008867313088606731,1
euc_elem_1296,17.6,64.05403755307198,0.000884429436588234,5
euc_elem_2837,32.0,63.71680665016174,0.0008797731034536691,1
cos_elem_3038,24.2,63.48823488354683,0.0008766170869636904,5
cos_elem_642,28.0,63.381606658299766,0.0008751448122284479,3
euc_elem_2930,27.4,63.204123842716214,0.0008726942090723144,5
cos_elem_963,8.0,63.026603403687474,0.0008702430864285154,5
cos_elem_1831,15.0,62.93382263183594,0.0008689620111222649,1
euc_elem_2790,27.25,62.87671558558941,0.0008681735026274619,4
cos_elem_1932,18.0,62.45912829041481,0.0008624076444504239,1
euc_elem_1754,21.0,62.45521077513695,0.0008623535531555987,5
euc_elem_2707,14.0,62.43312694504857,0.0008620486295294091,4
cos_elem_2577,13.333333333333334,61.782740910847984,0.0008530683907221944,3
cos_elem_1506,16.0,61.51633270084858,0.0008493899455831658,2
cos_elem_2287,19.6,61.27230874300003,0.0008460205721634934,5
euc_elem_2133,18.2,61.120614206790925,0.0008439260420086725,5
cos_elem_2877,13.0,60.80167689919472,0.0008395222986376077,1
euc_elem_2844,24.0,60.783983021974564,0.000839277989512708,2
cos_elem_437,13.0,60.694631864627205,0.0008380442687861144,3
euc_elem_1789,17.0,60.531536400318146,0.000835792319726862,1
cos_elem_784,20.6,60.39756417572498,0.0008339424913063314,5
euc_elem_2301,21.0,60.20546033978462,0.0008312900076553766,1
euc_elem_980,26.0,60.05246748030186,0.0008291775508348014,2
cos_elem_336,15.0,60.049332201480865,0.0008291342603103141,1
euc_elem_3016,10.0,59.984583447376885,0.0008282402385390164,3
euc_elem_1152,18.0,59.87733969092369,0.000826759464824808,3
euc_elem_799,25.5,59.37839572876692,0.0008198702702603937,4
euc_elem_434,21.4,59.172530776262285,0.0008170277792807098,5
cos_elem_2450,20.2,58.79444867521524,0.0008118073911149197,5
cos_elem_2112,15.0,58.70991548895836,0.0008106401947733583,1
euc_elem_3169,21.0,58.679477378726006,0.0008102199189919713,1
euc_elem_958,16.2,58.62379397153855,0.0008094510674671113,5
cos_elem_715,15.0,58.489347383379936,0.0008075946892471153,4
euc_elem_400,12.0,58.37765307724476,0.0008060524643379766,4
cos_elem_2725,7.333333333333333,58.30638462305069,0.0008050684214704658,3
euc_elem_3190,22.75,57.79181765392423,0.0007979635114292469,4
euc_elem_2940,26.75,57.636867478489876,0.0007958240288674318,4
euc_elem_2931,21.8,57.60565344691277,0.000795393039511944,5
cos_elem_645,20.6,57.59002787172794,0.0007951772885743761,5
cos_elem_19,22.0,57.487384552136064,0.0007937600356300793,4
cos_elem_2115,29.0,57.485243141651154,0.0007937304679940484,1
cos_elem_922,15.8,57.40559542626143,0.000792630728044177,5
cos_elem_1809,16.0,57.33584450930357,0.0007916676386505469,4
euc_elem_2920,24.4,57.308539813756944,0.0007912906276545031,5
euc_elem_967,10.0,57.20110739581287,0.0007898072489870012,4
cos_elem_307,23.0,56.88881988227367,0.0007854953229913265,5
cos_elem_2736,15.2,56.76645468473434,0.0007838057591971933,5
cos_elem_310,16.0,56.74627384543419,0.0007835271112147407,1
cos_elem_2301,14.0,56.60339389741421,0.0007815542889422591,2
cos_elem_2423,17.75,56.484361074864864,0.000779910737088161,4
euc_elem_1467,23.4,56.37622117102146,0.0007784175897725108,5
cos_elem_1470,12.25,56.22283632680774,0.0007762997206024882,4
cos_elem_1716,23.5,56.16087317466736,0.0007754441611743829,2
cos_elem_1933,19.2,56.07986969053745,0.0007743257013775068,5
cos_elem_1580,9.5,55.97528989613056,0.0007728817104570412,2
euc_elem_1827,16.2,55.623548805713654,0.0007680250271579657,5
euc_elem_3095,30.333333333333332,55.37657806277275,0.0007646149658507137,3
cos_elem_2717,21.2,55.35602809488773,0.0007643312211062331,5
euc_elem_618,18.0,55.320837606986366,0.0007638453266243734,3
euc_elem_2347,15.2,55.27205195426941,0.0007631717162011381,5
cos_elem_2470,6.5,55.15552771091461,0.0007615628016840203,2
euc_elem_144,11.8,54.95082881450653,0.0007587364110842016,5
euc_elem_269,12.0,54.922231167554855,0.000758341547594757,1
euc_elem_2199,13.0,54.88956963419914,0.0007578905717835918,5
cos_elem_3186,18.25,54.81227193772793,0.0007568232798414881,4
euc_elem_1722,29.0,54.80828794836998,0.000756768270702364,2
euc_elem_476,16.8,54.77325566411018,0.000756284560625468,5
cos_elem_1172,19.0,54.740554481744766,0.0007558330373585505,5
euc_elem_2155,17.6,54.72119925618172,0.0007555657890804763,5
cos_elem_1052,19.0,54.70843157172203,0.0007553894986169148,1
cos_elem_967,10.2,54.684639108181,0.0007550609829459517,5
cos_elem_2930,22.0,54.558814191818236,0.0007533236489052165,5
cos_elem_1827,11.5,54.04289012029767,0.0007462000006024975,4
cos_elem_1462,11.5,53.98184177279472,0.00074535707238674,2
euc_elem_202,17.0,53.93702708780766,0.0007447382913058261,5
cos_elem_3067,15.5,53.86426378786564,0.0007437336082783323,2
cos_elem_624,19.2,53.84106101989746,0.0007434132348594924,5
cos_elem_302,14.25,53.62152827531099,0.0007403820251336979,4
euc_elem_2771,14.0,53.4366903193295,0.000737829865496089,4
euc_elem_2227,17.333333333333332,53.31621462106705,0.0007361663910609521,3
euc_elem_2957,12.75,53.26493673026562,0.0007354583689314592,4
cos_elem_2199,9.5,53.06641852110624,0.0007327173184905114,4
cos_elem_3193,16.8,53.045375011861324,0.0007324267591481765,5
cos_elem_256,15.75,52.91869368776679,0.0007306776002133888,4
euc_elem_2755,10.5,52.86036881804466,0.0007298722765579567,2
cos_elem_144,17.0,52.75544427633285,0.000728423525521247,5
cos_elem_1975,11.5,52.71567979454994,0.0007278744753822867,2
euc_elem_1184,15.0,52.71286548177401,0.000727835616613068,3
cos_elem_2216,15.6,52.58211341500282,0.000726030250688221,5
cos_elem_881,19.4,52.28891821205616,0.0007219819427585664,5
euc_elem_1802,28.0,52.158695220947266,0.000720183882073292,1
euc_elem_834,14.75,52.100017786026,0.0007193736903556371,4
euc_elem_3001,15.8,52.00931314826012,0.0007181212813781585,5
cos_elem_2772,7.0,51.7760950922966,0.0007149011110076784,2
euc_elem_2843,20.0,51.70446954667568,0.0007139121375818214,2
euc_elem_2473,26.333333333333332,51.697734067837395,0.0007138191371093819,3
cos_elem_434,20.4,51.5874897480011,0.0007122969329610629,5
cos_elem_2496,18.75,51.54051551222801,0.0007116483337709723,4
euc_elem_1588,23.0,51.47850862145424,0.000710792170419424,1
cos_elem_1289,13.4,51.350297190248966,0.0007090218844515629,5
euc_elem_472,23.0,51.234057545661926,0.0007074168995466511,1
cos_elem_1352,11.0,51.22097873687744,0.0007072363132178827,1
euc_elem_2290,12.333333333333334,50.907912174860634,0.0007029136304700585,3
cos_elem_1401,13.4,50.84394525885582,0.000702030403968754,5
euc_elem_1340,5.8,50.78810848891735,0.0007012594348797771,5
euc_elem_1284,9.6,50.63438147902489,0.0006991368412394475,5
euc_elem_1993,11.75,50.41818184405565,0.0006961516535970918,4
cos_elem_476,17.2,50.36529058516025,0.000695421354804193,5
euc_elem_654,12.4,50.14501560926438,0.0006923798966812034,5
euc_elem_3000,13.5,50.02323753386736,0.0006906984396064179,4
euc_elem_715,15.75,49.94181709550321,0.0006895742226923864,4
cos_elem_2021,15.5,49.91173627972603,0.0006891588802726696,2
euc_elem_1585,18.2,49.884144365787506,0.0006887779034938237,5
euc_elem_2889,22.6,49.87631159424782,0.0006886697520956541,5
cos_elem_1744,20.666666666666668,49.824681450923286,0.000687956866221229,3
cos_elem_2239,19.0,49.57561123371124,0.0006845178163143868,1
euc_elem_1103,22.5,49.53763464093208,0.000683993452545321,2
euc_elem_2457,23.5,49.53755212947726,0.0006839923132641408,4
cos_elem_1816,23.4,49.52804256379604,0.000683861009444133,5
euc_elem_2423,18.8,49.37503008246422,0.0006817482816938622,5
cos_elem_94,14.8,49.18797961473465,0.0006791655726858537,5
cos_elem_515,23.0,49.17798535525799,0.0006790275764311954,1
cos_elem_1882,19.8,49.15870264172554,0.0006787613293667342,5
euc_elem_1567,17.8,49.111853790283206,0.0006781144614272758,5
euc_elem_1728,26.0,49.05088433623314,0.0006772726225369495,2
euc_elem_564,16.0,49.020914282649755,0.0006768588094719525,4
euc_elem_2087,12.0,49.01356890797615,0.0006767573878312211,1
cos_elem_1387,16.6,48.781516098976134,0.0006735533066684599,5
cos_elem_2375,13.333333333333334,48.73216509322325,0.0006728718901039392,3
cos_elem_723,12.5,48.6324742436409,0.00067149540354201,4
cos_elem_3044,5.333333333333333,48.61362502972285,0.0006712351420458964,3
cos_elem_2473,21.0,48.48556209603945,0.0006694669064652494,3
euc_elem_2200,31.0,48.438079968094826,0.0006688112945277305,1
cos_elem_2576,4.0,48.38620054721832,0.0006680949667406131,1
cos_elem_1096,22.0,48.370323196053505,0.0006678757393931788,2
euc_elem_2090,12.5,48.3293859064579,0.0006673104956496835,2
euc_elem_698,18.6,48.26568100899458,0.000666430886982943,5
euc_elem_2229,10.5,48.264752849936485,0.0006664180713787411,4
cos_elem_1342,24.0,48.1701855994761,0.0006651123291766969,4
cos_elem_2104,14.0,48.132229958971344,0.0006645882547072436,3
cos_elem_1896,11.0,47.98772269487381,0.0006625929631838514,5
euc_elem_2409,10.8,47.83996468484402,0.0006605527868178609,5
euc_elem_2609,25.0,47.77427342534065,0.0006596457513545117,1
cos_elem_2170,8.0,47.6604318022728,0.0006580738772557593,2
cos_elem_834,16.6,47.647799003124234,0.0006578994492281078,5
cos_elem_1340,7.5,47.561939153820276,0.0006567139349179048,4
euc_elem_2543,9.0,47.472000420093536,0.0006554721012000615,1
euc_elem_2725,7.8,47.342215633392335,0.0006536800910448116,5
cos_elem_2536,5.2,47.25334329903126,0.0006524529816913672,5
euc_elem_2187,9.0,47.20706279079119,0.0006518139611800705,3
euc_elem_1507,9.0,47.19492372870445,0.0006516463504524379,3
euc_elem_140,25.5,47.17395553737879,0.0006513568310661686,4
euc_elem_2209,17.25,47.046921610832214,0.0006496028035547867,4
cos_elem_968,10.5,46.845487371087074,0.0006468214898706999,4
cos_elem_1604,18.6,46.83091256320476,0.0006466202474570104,5
euc_elem_2580,10.8,46.807374289631845,0.0006462952415271796,5
euc_elem_922,17.0,46.794362653046846,0.0006461155826820299,4
euc_elem_444,16.4,46.79303675815463,0.0006460972753197261,5
cos_elem_33,12.5,46.77209587395191,0.0006458081329779695,2
cos_elem_2665,19.0,46.671233958254255,0.0006444154768600819,3
cos_elem_2716,10.0,46.57305958867073,0.0006430599291741733,1
euc_elem_294,3.0,46.46038071811199,0.0006415041098408316,4
cos_elem_2246,14.8,46.38129332065582,0.0006404121065098093,5
euc_elem_1092,23.0,46.3190528601408,0.0006395527181319778,3
cos_elem_254,22.2,46.26226383149624,0.0006387686006816627,5
cos_elem_705,8.5,46.21388791128993,0.0006381006476612608,4
cos_elem_3014,13.5,46.099577747285366,0.0006365223041592904,4
